case:concept:name,concept:name,time:timestamp
297,Attempt_Quiz,2025-04-01 10:27:00
297,Submit_Quiz,2025-04-01 10:30:00
297,Logout,2025-04-01 10:34:00
298,Login,2025-04-01 17:00:00
298,View_Content,2025-04-01 17:07:00
298,Attempt_Quiz,2025-04-01 17:10:00
298,Submit_Quiz,2025-04-01 17:23:00
298,Logout,2025-04-01 17:25:00
299,Login,2025-04-01 08:29:00
299,View_Content,2025-04-01 08:35:00
299,Attempt_Quiz,2025-04-01 08:38:00
299,Submit_Quiz,2025-04-01 08:40:00
299,Logout,2025-04-01 08:41:00
300,Login,2025-04-01 17:16:00
300,View_Content,2025-04-01 17:25:00
300,Attempt_Quiz,2025-04-01 17:26:00
300,Submit_Quiz,2025-04-01 17:32:00
300,Logout,2025-04-01 17:33:00
301,Login,2025-04-01 14:23:00
301,Attempt_Quiz,2025-04-01 14:24:00
301,Submit_Quiz,2025-04-01 14:30:00
301,Logout,2025-04-01 14:33:00
302,Login,2025-04-01 08:43:00
302,View_Content,2025-04-01 08:50:00
302,Attempt_Quiz,2025-04-01 08:53:00
302,Submit_Quiz,2025-04-01 09:03:00
302,Logout,2025-04-01 09:06:00
303,Login,2025-04-01 16:52:00
303,View_Content,2025-04-01 16:56:00
303,Logout,2025-04-01 17:00:00
304,Login,2025-04-01 08:15:00
304,View_Content,2025-04-01 08:22:00
304,Attempt_Quiz,2025-04-01 08:26:00
304,Submit_Quiz,2025-04-01 08:39:00
304,Logout,2025-04-01 08:41:00
305,Login,2025-04-01 10:46:00
305,View_Content,2025-04-01 10:55:00
305,Attempt_Quiz,2025-04-01 10:56:00
305,Logout,2025-04-01 10:57:00
306,Login,2025-04-01 13:09:00
306,View_Content,2025-04-01 13:15:00
306,Attempt_Quiz,2025-04-01 13:17:00
306,Submit_Quiz,2025-04-01 13:24:00
306,Logout,2025-04-01 13:26:00
307,Login,2025-04-01 13:32:00
307,View_Content,2025-04-01 13:34:00
307,Attempt_Quiz,2025-04-01 13:36:00
307,Submit_Quiz,2025-04-01 13:38:00
307,Logout,2025-04-01 13:39:00
308,Login,2025-04-01 17:16:00
308,View_Content,2025-04-01 17:20:00
308,Attempt_Quiz,2025-04-01 17:23:00
308,Submit_Quiz,2025-04-01 17:28:00
308,Logout,2025-04-01 17:29:00
309,Login,2025-04-01 13:23:00
309,Attempt_Quiz,2025-04-01 13:26:00
309,Submit_Quiz,2025-04-01 13:29:00
309,Logout,2025-04-01 13:32:00
310,Login,2025-04-01 16:30:00
310,View_Content,2025-04-01 16:38:00
310,Attempt_Quiz,2025-04-01 16:42:00
310,Submit_Quiz,2025-04-01 16:49:00
310,Logout,2025-04-01 16:51:00
311,Login,2025-04-01 09:42:00
311,View_Content,2025-04-01 09:46:00
311,Attempt_Quiz,2025-04-01 09:48:00
311,Submit_Quiz,2025-04-01 09:56:00
311,Logout,2025-04-01 09:57:00
312,Login,2025-04-01 08:53:00
312,View_Content,2025-04-01 09:02:00
312,Attempt_Quiz,2025-04-01 09:06:00
312,Submit_Quiz,2025-04-01 09:11:00
312,Logout,2025-04-01 09:15:00
313,Login,2025-04-01 08:35:00
313,View_Content,2025-04-01 08:44:00
313,Attempt_Quiz,2025-04-01 08:46:00
313,Submit_Quiz,2025-04-01 08:48:00
313,Logout,2025-04-01 08:51:00
314,Login,2025-04-01 17:40:00
314,Attempt_Quiz,2025-04-01 17:43:00
314,Submit_Quiz,2025-04-01 17:50:00
314,Logout,2025-04-01 17:51:00
315,Login,2025-04-01 10:07:00
315,Logout,2025-04-01 10:09:00
316,Login,2025-04-01 12:26:00
316,View_Content,2025-04-01 12:34:00
316,Logout,2025-04-01 12:35:00
317,Login,2025-04-01 13:49:00
317,View_Content,2025-04-01 13:51:00
317,Attempt_Quiz,2025-04-01 13:55:00
317,Submit_Quiz,2025-04-01 14:03:00
317,Logout,2025-04-01 14:06:00
318,Login,2025-04-01 12:40:00
318,View_Content,2025-04-01 12:49:00
318,Attempt_Quiz,2025-04-01 12:53:00
318,Submit_Quiz,2025-04-01 12:58:00
318,Logout,2025-04-01 13:00:00
319,Login,2025-04-01 10:17:00
319,View_Content,2025-04-01 10:24:00
319,Attempt_Quiz,2025-04-01 10:27:00
319,Submit_Quiz,2025-04-01 10:31:00
319,Logout,2025-04-01 10:34:00
320,Login,2025-04-01 17:57:00
320,View_Content,2025-04-01 18:00:00
320,Attempt_Quiz,2025-04-01 18:03:00
320,Submit_Quiz,2025-04-01 18:12:00
320,Logout,2025-04-01 18:13:00
321,Login,2025-04-01 11:30:00
321,View_Content,2025-04-01 11:31:00
321,Attempt_Quiz,2025-04-01 11:35:00
321,Submit_Quiz,2025-04-01 11:39:00
321,Logout,2025-04-01 11:42:00
322,Login,2025-04-01 12:24:00
322,Attempt_Quiz,2025-04-01 12:25:00
322,Submit_Quiz,2025-04-01 12:34:00
322,Logout,2025-04-01 12:36:00
323,Login,2025-04-01 09:46:00
323,View_Content,2025-04-01 09:55:00
323,Attempt_Quiz,2025-04-01 09:57:00
323,Submit_Quiz,2025-04-01 10:08:00
323,Logout,2025-04-01 10:10:00
324,Login,2025-04-01 16:51:00
324,View_Content,2025-04-01 16:56:00
324,Attempt_Quiz,2025-04-01 16:59:00
324,Submit_Quiz,2025-04-01 17:07:00
324,Logout,2025-04-01 17:09:00
325,Login,2025-04-01 08:42:00
325,Attempt_Quiz,2025-04-01 08:44:00
325,Submit_Quiz,2025-04-01 08:58:00
325,Logout,2025-04-01 09:02:00
326,Login,2025-04-01 15:58:00
326,View_Content,2025-04-01 16:03:00
326,Attempt_Quiz,2025-04-01 16:05:00
326,Logout,2025-04-01 16:08:00
327,Login,2025-04-01 10:33:00
327,View_Content,2025-04-01 10:42:00
327,Attempt_Quiz,2025-04-01 10:45:00
327,Submit_Quiz,2025-04-01 10:59:00
327,Logout,2025-04-01 11:00:00
328,Login,2025-04-01 09:24:00
328,View_Content,2025-04-01 09:30:00
328,Attempt_Quiz,2025-04-01 09:33:00
328,Submit_Quiz,2025-04-01 09:44:00
328,Logout,2025-04-01 09:46:00
329,Login,2025-04-01 15:36:00
329,View_Content,2025-04-01 15:44:00
329,Attempt_Quiz,2025-04-01 15:48:00
329,Submit_Quiz,2025-04-01 15:59:00
329,Logout,2025-04-01 16:00:00
330,Login,2025-04-01 11:31:00
330,View_Content,2025-04-01 11:34:00
330,Attempt_Quiz,2025-04-01 11:35:00
330,Submit_Quiz,2025-04-01 11:48:00
330,Logout,2025-04-01 11:52:00
331,Login,2025-04-01 08:50:00
331,View_Content,2025-04-01 08:54:00
331,Attempt_Quiz,2025-04-01 08:56:00
331,Submit_Quiz,2025-04-01 08:59:00
331,Logout,2025-04-01 09:00:00
332,Login,2025-04-01 16:48:00
332,View_Content,2025-04-01 16:49:00
332,Attempt_Quiz,2025-04-01 16:50:00
332,Submit_Quiz,2025-04-01 16:52:00
332,Logout,2025-04-01 16:56:00
333,Login,2025-04-01 16:38:00
333,View_Content,2025-04-01 16:46:00
333,Attempt_Quiz,2025-04-01 16:47:00
333,Submit_Quiz,2025-04-01 16:59:00
333,Logout,2025-04-01 17:03:00
334,Login,2025-04-01 10:14:00
334,View_Content,2025-04-01 10:20:00
334,Attempt_Quiz,2025-04-01 10:21:00
334,Submit_Quiz,2025-04-01 10:34:00
334,Logout,2025-04-01 10:36:00
335,Login,2025-04-01 15:44:00
335,View_Content,2025-04-01 15:48:00
335,Attempt_Quiz,2025-04-01 15:51:00
335,Submit_Quiz,2025-04-01 15:57:00
335,Logout,2025-04-01 15:58:00
336,Login,2025-04-01 15:55:00
336,View_Content,2025-04-01 16:02:00
336,Attempt_Quiz,2025-04-01 16:06:00
336,Submit_Quiz,2025-04-01 16:16:00
336,Logout,2025-04-01 16:18:00
337,Login,2025-04-01 15:56:00
337,View_Content,2025-04-01 15:57:00
337,Attempt_Quiz,2025-04-01 15:59:00
337,Logout,2025-04-01 16:00:00
338,Login,2025-04-01 15:55:00
338,View_Content,2025-04-01 16:04:00
338,Attempt_Quiz,2025-04-01 16:07:00
338,Logout,2025-04-01 16:11:00
339,Login,2025-04-01 10:36:00
339,View_Content,2025-04-01 10:39:00
339,Attempt_Quiz,2025-04-01 10:43:00
339,Logout,2025-04-01 10:47:00
340,Login,2025-04-01 17:34:00
340,View_Content,2025-04-01 17:35:00
340,Attempt_Quiz,2025-04-01 17:38:00
340,Submit_Quiz,2025-04-01 17:50:00
340,Logout,2025-04-01 17:53:00
341,Login,2025-04-01 09:16:00
341,View_Content,2025-04-01 09:22:00
341,Attempt_Quiz,2025-04-01 09:25:00
341,Submit_Quiz,2025-04-01 09:38:00
341,Logout,2025-04-01 09:40:00
342,Login,2025-04-01 12:41:00
342,View_Content,2025-04-01 12:46:00
342,Attempt_Quiz,2025-04-01 12:47:00
342,Submit_Quiz,2025-04-01 12:55:00
342,Logout,2025-04-01 12:59:00
343,Login,2025-04-01 16:17:00
343,View_Content,2025-04-01 16:19:00
343,Attempt_Quiz,2025-04-01 16:22:00
343,Submit_Quiz,2025-04-01 16:35:00
343,Logout,2025-04-01 16:36:00
344,Login,2025-04-01 17:43:00
344,View_Content,2025-04-01 17:48:00
344,Attempt_Quiz,2025-04-01 17:50:00
344,Submit_Quiz,2025-04-01 18:00:00
344,Logout,2025-04-01 18:02:00
345,Login,2025-04-01 12:27:00
345,View_Content,2025-04-01 12:28:00
345,Attempt_Quiz,2025-04-01 12:30:00
345,Submit_Quiz,2025-04-01 12:34:00
345,Logout,2025-04-01 12:35:00
346,Login,2025-04-01 08:49:00
346,View_Content,2025-04-01 08:50:00
346,Attempt_Quiz,2025-04-01 08:53:00
346,Logout,2025-04-01 08:54:00
347,Login,2025-04-01 17:27:00
347,View_Content,2025-04-01 17:35:00
347,Attempt_Quiz,2025-04-01 17:36:00
347,Submit_Quiz,2025-04-01 17:49:00
347,Logout,2025-04-01 17:52:00
348,Login,2025-04-01 12:30:00
348,View_Content,2025-04-01 12:35:00
348,Attempt_Quiz,2025-04-01 12:39:00
348,Logout,2025-04-01 12:42:00
349,Login,2025-04-01 16:10:00
349,View_Content,2025-04-01 16:13:00
349,Attempt_Quiz,2025-04-01 16:14:00
349,Submit_Quiz,2025-04-01 16:24:00
349,Logout,2025-04-01 16:28:00
350,Login,2025-04-01 10:23:00
350,View_Content,2025-04-01 10:27:00
350,Attempt_Quiz,2025-04-01 10:29:00
350,Submit_Quiz,2025-04-01 10:38:00
350,Logout,2025-04-01 10:39:00
351,Login,2025-04-01 13:10:00
351,View_Content,2025-04-01 13:11:00
351,Attempt_Quiz,2025-04-01 13:12:00
351,Submit_Quiz,2025-04-01 13:18:00
351,Logout,2025-04-01 13:21:00
352,Login,2025-04-01 13:30:00
352,View_Content,2025-04-01 13:38:00
352,Attempt_Quiz,2025-04-01 13:42:00
352,Submit_Quiz,2025-04-01 13:49:00
352,Logout,2025-04-01 13:53:00
353,Login,2025-04-01 10:01:00
353,View_Content,2025-04-01 10:10:00
353,Attempt_Quiz,2025-04-01 10:11:00
353,Submit_Quiz,2025-04-01 10:19:00
353,Logout,2025-04-01 10:20:00
354,Login,2025-04-01 12:15:00
354,View_Content,2025-04-01 12:19:00
354,Attempt_Quiz,2025-04-01 12:21:00
354,Submit_Quiz,2025-04-01 12:33:00
354,Logout,2025-04-01 12:35:00
355,Login,2025-04-01 09:07:00
355,View_Content,2025-04-01 09:10:00
355,Attempt_Quiz,2025-04-01 09:13:00
355,Logout,2025-04-01 09:16:00
356,Login,2025-04-01 16:24:00
356,View_Content,2025-04-01 16:29:00
356,Attempt_Quiz,2025-04-01 16:30:00
356,Logout,2025-04-01 16:32:00
357,Login,2025-04-01 09:03:00
357,View_Content,2025-04-01 09:06:00
357,Logout,2025-04-01 09:10:00
358,Login,2025-04-01 13:27:00
358,View_Content,2025-04-01 13:36:00
358,Attempt_Quiz,2025-04-01 13:39:00
358,Logout,2025-04-01 13:41:00
359,Login,2025-04-01 16:13:00
359,View_Content,2025-04-01 16:18:00
359,Attempt_Quiz,2025-04-01 16:20:00
359,Submit_Quiz,2025-04-01 16:26:00
359,Logout,2025-04-01 16:28:00
360,Login,2025-04-01 13:21:00
360,Logout,2025-04-01 13:25:00
361,Login,2025-04-01 12:40:00
361,Attempt_Quiz,2025-04-01 12:43:00
361,Submit_Quiz,2025-04-01 12:50:00
361,Logout,2025-04-01 12:54:00
362,Login,2025-04-01 13:55:00
362,View_Content,2025-04-01 14:00:00
362,Attempt_Quiz,2025-04-01 14:03:00
362,Submit_Quiz,2025-04-01 14:06:00
362,Logout,2025-04-01 14:09:00
363,Login,2025-04-01 11:42:00
363,View_Content,2025-04-01 11:44:00
363,Attempt_Quiz,2025-04-01 11:45:00
363,Submit_Quiz,2025-04-01 11:54:00
363,Logout,2025-04-01 11:56:00
364,Login,2025-04-01 12:12:00
364,View_Content,2025-04-01 12:19:00
364,Attempt_Quiz,2025-04-01 12:23:00
364,Submit_Quiz,2025-04-01 12:32:00
364,Logout,2025-04-01 12:34:00
365,Login,2025-04-01 15:34:00
365,View_Content,2025-04-01 15:41:00
365,Attempt_Quiz,2025-04-01 15:44:00
365,Submit_Quiz,2025-04-01 15:49:00
365,Logout,2025-04-01 15:51:00
366,Login,2025-04-01 17:46:00
366,View_Content,2025-04-01 17:54:00
366,Attempt_Quiz,2025-04-01 17:55:00
366,Submit_Quiz,2025-04-01 18:08:00
366,Logout,2025-04-01 18:10:00
367,Login,2025-04-01 13:41:00
367,View_Content,2025-04-01 13:44:00
367,Attempt_Quiz,2025-04-01 13:45:00
367,Logout,2025-04-01 13:48:00
368,Login,2025-04-01 11:14:00
368,View_Content,2025-04-01 11:21:00
368,Attempt_Quiz,2025-04-01 11:23:00
368,Submit_Quiz,2025-04-01 11:31:00
368,Logout,2025-04-01 11:32:00
369,Login,2025-04-01 12:02:00
369,Attempt_Quiz,2025-04-01 12:06:00
369,Submit_Quiz,2025-04-01 12:14:00
369,Logout,2025-04-01 12:18:00
370,Login,2025-04-01 17:25:00
370,View_Content,2025-04-01 17:30:00
370,Attempt_Quiz,2025-04-01 17:32:00
370,Submit_Quiz,2025-04-01 17:40:00
370,Logout,2025-04-01 17:43:00
371,Login,2025-04-01 10:41:00
371,View_Content,2025-04-01 10:46:00
371,Attempt_Quiz,2025-04-01 10:50:00
371,Submit_Quiz,2025-04-01 11:01:00
371,Logout,2025-04-01 11:03:00
372,Login,2025-04-01 08:36:00
372,View_Content,2025-04-01 08:39:00
372,Attempt_Quiz,2025-04-01 08:42:00
372,Submit_Quiz,2025-04-01 08:44:00
372,Logout,2025-04-01 08:47:00
373,Login,2025-04-01 17:24:00
373,View_Content,2025-04-01 17:26:00
373,Attempt_Quiz,2025-04-01 17:27:00
373,Logout,2025-04-01 17:30:00
374,Login,2025-04-01 11:37:00
374,View_Content,2025-04-01 11:39:00
374,Attempt_Quiz,2025-04-01 11:40:00
374,Submit_Quiz,2025-04-01 11:51:00
374,Logout,2025-04-01 11:52:00
375,Login,2025-04-01 15:52:00
375,View_Content,2025-04-01 15:56:00
375,Logout,2025-04-01 15:59:00
376,Login,2025-04-01 17:11:00
376,Attempt_Quiz,2025-04-01 17:13:00
376,Submit_Quiz,2025-04-01 17:26:00
376,Logout,2025-04-01 17:29:00
377,Login,2025-04-01 08:58:00
377,View_Content,2025-04-01 09:07:00
377,Attempt_Quiz,2025-04-01 09:10:00
377,Submit_Quiz,2025-04-01 09:24:00
377,Logout,2025-04-01 09:26:00
378,Login,2025-04-01 11:19:00
378,View_Content,2025-04-01 11:27:00
378,Attempt_Quiz,2025-04-01 11:30:00
378,Submit_Quiz,2025-04-01 11:43:00
378,Logout,2025-04-01 11:47:00
379,Login,2025-04-01 10:26:00
379,View_Content,2025-04-01 10:28:00
379,Attempt_Quiz,2025-04-01 10:29:00
379,Logout,2025-04-01 10:33:00
380,Login,2025-04-01 11:58:00
380,View_Content,2025-04-01 12:05:00
380,Attempt_Quiz,2025-04-01 12:07:00
380,Submit_Quiz,2025-04-01 12:18:00
380,Logout,2025-04-01 12:19:00
381,Login,2025-04-01 14:52:00
381,View_Content,2025-04-01 14:57:00
381,Attempt_Quiz,2025-04-01 15:01:00
381,Logout,2025-04-01 15:04:00
382,Login,2025-04-01 12:58:00
382,View_Content,2025-04-01 13:01:00
382,Attempt_Quiz,2025-04-01 13:02:00
382,Submit_Quiz,2025-04-01 13:05:00
382,Logout,2025-04-01 13:07:00
383,Login,2025-04-01 17:44:00
383,View_Content,2025-04-01 17:50:00
383,Attempt_Quiz,2025-04-01 17:54:00
383,Submit_Quiz,2025-04-01 17:59:00
383,Logout,2025-04-01 18:01:00
384,Login,2025-04-01 08:48:00
384,View_Content,2025-04-01 08:57:00
384,Attempt_Quiz,2025-04-01 08:58:00
384,Submit_Quiz,2025-04-01 09:07:00
384,Logout,2025-04-01 09:11:00
385,Login,2025-04-01 15:34:00
385,View_Content,2025-04-01 15:35:00
385,Attempt_Quiz,2025-04-01 15:36:00
385,Logout,2025-04-01 15:38:00
386,Login,2025-04-01 16:51:00
386,View_Content,2025-04-01 16:53:00
386,Logout,2025-04-01 16:54:00
387,Login,2025-04-01 14:52:00
387,View_Content,2025-04-01 14:58:00
387,Attempt_Quiz,2025-04-01 15:00:00
387,Submit_Quiz,2025-04-01 15:05:00
387,Logout,2025-04-01 15:07:00
388,Login,2025-04-01 08:01:00
388,Attempt_Quiz,2025-04-01 08:05:00
388,Submit_Quiz,2025-04-01 08:16:00
388,Logout,2025-04-01 08:18:00
389,Login,2025-04-01 12:55:00
389,Logout,2025-04-01 12:59:00
390,Login,2025-04-01 11:45:00
390,View_Content,2025-04-01 11:53:00
390,Attempt_Quiz,2025-04-01 11:57:00
390,Submit_Quiz,2025-04-01 12:05:00
390,Logout,2025-04-01 12:06:00
391,Login,2025-04-01 08:08:00
391,View_Content,2025-04-01 08:15:00
391,Attempt_Quiz,2025-04-01 08:19:00
391,Submit_Quiz,2025-04-01 08:25:00
391,Logout,2025-04-01 08:29:00
392,Login,2025-04-01 13:35:00
392,View_Content,2025-04-01 13:43:00
392,Attempt_Quiz,2025-04-01 13:44:00
392,Submit_Quiz,2025-04-01 13:49:00
392,Logout,2025-04-01 13:51:00
393,Login,2025-04-01 15:53:00
393,View_Content,2025-04-01 16:02:00
393,Attempt_Quiz,2025-04-01 16:04:00
393,Submit_Quiz,2025-04-01 16:06:00
393,Logout,2025-04-01 16:09:00
394,Login,2025-04-01 09:44:00
394,View_Content,2025-04-01 09:52:00
394,Attempt_Quiz,2025-04-01 09:56:00
394,Submit_Quiz,2025-04-01 10:02:00
394,Logout,2025-04-01 10:05:00
395,Login,2025-04-01 13:23:00
395,View_Content,2025-04-01 13:28:00
395,Attempt_Quiz,2025-04-01 13:31:00
395,Submit_Quiz,2025-04-01 13:42:00
395,Logout,2025-04-01 13:44:00
396,Login,2025-04-01 16:52:00
396,View_Content,2025-04-01 16:59:00
396,Logout,2025-04-01 17:00:00
397,Login,2025-04-01 17:23:00
397,View_Content,2025-04-01 17:24:00
397,Attempt_Quiz,2025-04-01 17:25:00
397,Submit_Quiz,2025-04-01 17:28:00
397,Logout,2025-04-01 17:31:00
398,Login,2025-04-01 13:05:00
398,View_Content,2025-04-01 13:09:00
398,Attempt_Quiz,2025-04-01 13:12:00
398,Submit_Quiz,2025-04-01 13:21:00
398,Logout,2025-04-01 13:24:00
399,Login,2025-04-01 15:51:00
399,View_Content,2025-04-01 15:53:00
399,Attempt_Quiz,2025-04-01 15:54:00
399,Submit_Quiz,2025-04-01 16:00:00
399,Logout,2025-04-01 16:02:00
400,Login,2025-04-01 15:36:00
400,View_Content,2025-04-01 15:38:00
400,Attempt_Quiz,2025-04-01 15:40:00
400,Submit_Quiz,2025-04-01 15:43:00
400,Logout,2025-04-01 15:45:00
401,Login,2025-04-01 15:53:00
401,Attempt_Quiz,2025-04-01 15:54:00
401,Submit_Quiz,2025-04-01 16:00:00
401,Logout,2025-04-01 16:01:00
402,Login,2025-04-01 09:47:00
402,Attempt_Quiz,2025-04-01 09:51:00
402,Submit_Quiz,2025-04-01 10:00:00
402,Logout,2025-04-01 10:03:00
403,Login,2025-04-01 15:05:00
403,View_Content,2025-04-01 15:14:00
403,Attempt_Quiz,2025-04-01 15:18:00
403,Submit_Quiz,2025-04-01 15:21:00
403,Logout,2025-04-01 15:22:00
404,Login,2025-04-01 14:40:00
404,View_Content,2025-04-01 14:47:00
404,Attempt_Quiz,2025-04-01 14:49:00
404,Submit_Quiz,2025-04-01 14:55:00
404,Logout,2025-04-01 14:59:00
405,Login,2025-04-01 15:28:00
405,View_Content,2025-04-01 15:37:00
405,Attempt_Quiz,2025-04-01 15:39:00
405,Submit_Quiz,2025-04-01 15:53:00
405,Logout,2025-04-01 15:57:00
406,Login,2025-04-01 13:16:00
406,View_Content,2025-04-01 13:18:00
406,Attempt_Quiz,2025-04-01 13:21:00
406,Submit_Quiz,2025-04-01 13:30:00
406,Logout,2025-04-01 13:32:00
407,Login,2025-04-01 17:36:00
407,Attempt_Quiz,2025-04-01 17:39:00
407,Logout,2025-04-01 17:41:00
408,Login,2025-04-01 08:30:00
408,Logout,2025-04-01 08:34:00
409,Login,2025-04-01 14:56:00
409,View_Content,2025-04-01 15:04:00
409,Attempt_Quiz,2025-04-01 15:07:00
409,Submit_Quiz,2025-04-01 15:17:00
409,Logout,2025-04-01 15:21:00
410,Login,2025-04-01 09:57:00
410,View_Content,2025-04-01 09:59:00
410,Logout,2025-04-01 10:01:00
411,Login,2025-04-01 09:04:00
411,View_Content,2025-04-01 09:11:00
411,Attempt_Quiz,2025-04-01 09:15:00
411,Logout,2025-04-01 09:17:00
412,Login,2025-04-01 08:36:00
412,Attempt_Quiz,2025-04-01 08:40:00
412,Submit_Quiz,2025-04-01 08:42:00
412,Logout,2025-04-01 08:44:00
413,Login,2025-04-01 11:50:00
413,Attempt_Quiz,2025-04-01 11:52:00
413,Logout,2025-04-01 11:55:00
414,Login,2025-04-01 12:21:00
414,View_Content,2025-04-01 12:25:00
414,Attempt_Quiz,2025-04-01 12:27:00
414,Submit_Quiz,2025-04-01 12:38:00
414,Logout,2025-04-01 12:41:00
415,Login,2025-04-01 12:03:00
415,Attempt_Quiz,2025-04-01 12:04:00
415,Submit_Quiz,2025-04-01 12:07:00
415,Logout,2025-04-01 12:08:00
416,Login,2025-04-01 09:56:00
416,View_Content,2025-04-01 10:01:00
416,Attempt_Quiz,2025-04-01 10:05:00
416,Logout,2025-04-01 10:06:00
417,Login,2025-04-01 14:06:00
417,View_Content,2025-04-01 14:10:00
417,Attempt_Quiz,2025-04-01 14:11:00
417,Submit_Quiz,2025-04-01 14:21:00
417,Logout,2025-04-01 14:25:00
418,Login,2025-04-01 11:00:00
418,Attempt_Quiz,2025-04-01 11:04:00
418,Submit_Quiz,2025-04-01 11:16:00
418,Logout,2025-04-01 11:17:00
419,Login,2025-04-01 14:36:00
419,View_Content,2025-04-01 14:40:00
419,Attempt_Quiz,2025-04-01 14:42:00
419,Submit_Quiz,2025-04-01 14:53:00
419,Logout,2025-04-01 14:55:00
420,Login,2025-04-01 16:58:00
420,View_Content,2025-04-01 17:05:00
420,Attempt_Quiz,2025-04-01 17:06:00
420,Submit_Quiz,2025-04-01 17:12:00
420,Logout,2025-04-01 17:14:00
421,Login,2025-04-01 11:38:00
421,Attempt_Quiz,2025-04-01 11:40:00
421,Submit_Quiz,2025-04-01 11:47:00
421,Logout,2025-04-01 11:48:00
422,Login,2025-04-01 13:08:00
422,View_Content,2025-04-01 13:17:00
422,Attempt_Quiz,2025-04-01 13:18:00
422,Submit_Quiz,2025-04-01 13:28:00
422,Logout,2025-04-01 13:30:00
423,Login,2025-04-01 13:27:00
423,View_Content,2025-04-01 13:28:00
423,Attempt_Quiz,2025-04-01 13:32:00
423,Logout,2025-04-01 13:33:00
424,Login,2025-04-01 08:46:00
424,View_Content,2025-04-01 08:54:00
424,Attempt_Quiz,2025-04-01 08:57:00
424,Logout,2025-04-01 08:59:00
425,Login,2025-04-01 11:04:00
425,Attempt_Quiz,2025-04-01 11:06:00
425,Submit_Quiz,2025-04-01 11:10:00
425,Logout,2025-04-01 11:13:00
426,Login,2025-04-01 14:24:00
426,View_Content,2025-04-01 14:33:00
426,Attempt_Quiz,2025-04-01 14:37:00
426,Submit_Quiz,2025-04-01 14:41:00
426,Logout,2025-04-01 14:42:00
427,Login,2025-04-01 09:35:00
427,View_Content,2025-04-01 09:41:00
427,Attempt_Quiz,2025-04-01 09:45:00
427,Submit_Quiz,2025-04-01 09:49:00
427,Logout,2025-04-01 09:52:00
428,Login,2025-04-01 12:47:00
428,Attempt_Quiz,2025-04-01 12:48:00
428,Logout,2025-04-01 12:50:00
429,Login,2025-04-01 14:00:00
429,View_Content,2025-04-01 14:04:00
429,Attempt_Quiz,2025-04-01 14:06:00
429,Submit_Quiz,2025-04-01 14:16:00
429,Logout,2025-04-01 14:19:00
430,Login,2025-04-01 17:58:00
430,View_Content,2025-04-01 18:00:00
430,Attempt_Quiz,2025-04-01 18:03:00
430,Submit_Quiz,2025-04-01 18:14:00
430,Logout,2025-04-01 18:17:00
431,Login,2025-04-01 17:11:00
431,View_Content,2025-04-01 17:19:00
431,Attempt_Quiz,2025-04-01 17:21:00
431,Logout,2025-04-01 17:22:00
432,Login,2025-04-01 17:17:00
432,Attempt_Quiz,2025-04-01 17:19:00
432,Submit_Quiz,2025-04-01 17:30:00
432,Logout,2025-04-01 17:31:00
433,Login,2025-04-01 12:02:00
433,Attempt_Quiz,2025-04-01 12:05:00
433,Submit_Quiz,2025-04-01 12:17:00
433,Logout,2025-04-01 12:19:00
434,Login,2025-04-01 17:20:00
434,View_Content,2025-04-01 17:24:00
434,Logout,2025-04-01 17:25:00
435,Login,2025-04-01 14:05:00
435,View_Content,2025-04-01 14:14:00
435,Attempt_Quiz,2025-04-01 14:17:00
435,Submit_Quiz,2025-04-01 14:30:00
435,Logout,2025-04-01 14:31:00
436,Login,2025-04-01 12:45:00
436,View_Content,2025-04-01 12:46:00
436,Attempt_Quiz,2025-04-01 12:47:00
436,Submit_Quiz,2025-04-01 12:50:00
436,Logout,2025-04-01 12:54:00
437,Login,2025-04-01 16:27:00
437,View_Content,2025-04-01 16:36:00
437,Attempt_Quiz,2025-04-01 16:37:00
437,Submit_Quiz,2025-04-01 16:39:00
437,Logout,2025-04-01 16:43:00
438,Login,2025-04-01 15:08:00
438,Logout,2025-04-01 15:11:00
439,Login,2025-04-01 13:35:00
439,View_Content,2025-04-01 13:38:00
439,Attempt_Quiz,2025-04-01 13:40:00
439,Submit_Quiz,2025-04-01 13:46:00
439,Logout,2025-04-01 13:48:00
440,Login,2025-04-01 12:22:00
440,View_Content,2025-04-01 12:24:00
440,Attempt_Quiz,2025-04-01 12:28:00
440,Submit_Quiz,2025-04-01 12:42:00
440,Logout,2025-04-01 12:45:00
441,Login,2025-04-01 15:34:00
441,View_Content,2025-04-01 15:39:00
441,Attempt_Quiz,2025-04-01 15:43:00
441,Submit_Quiz,2025-04-01 15:52:00
441,Logout,2025-04-01 15:54:00
442,Login,2025-04-01 10:41:00
442,Attempt_Quiz,2025-04-01 10:45:00
442,Submit_Quiz,2025-04-01 10:55:00
442,Logout,2025-04-01 10:58:00
443,Login,2025-04-01 15:34:00
443,View_Content,2025-04-01 15:42:00
443,Attempt_Quiz,2025-04-01 15:43:00
443,Submit_Quiz,2025-04-01 15:45:00
443,Logout,2025-04-01 15:48:00
444,Login,2025-04-01 16:03:00
444,View_Content,2025-04-01 16:12:00
444,Logout,2025-04-01 16:14:00
445,Login,2025-04-01 12:29:00
445,View_Content,2025-04-01 12:36:00
445,Attempt_Quiz,2025-04-01 12:39:00
445,Submit_Quiz,2025-04-01 12:42:00
445,Logout,2025-04-01 12:46:00
